lat,lon,pm25_annual,side
22.934999465942383,72.42500305175781,56.32500076293945,West
22.934999465942383,72.43499755859375,58.14167404174805,West
22.934999465942383,72.44499969482422,59.19166946411133,West
22.934999465942383,72.45500183105469,58.8416633605957,West
22.934999465942383,72.46499633789062,56.016666412353516,West
22.934999465942383,72.4749984741211,54.2833366394043,West
22.934999465942383,72.48500061035156,53.516666412353516,West
22.934999465942383,72.49500274658203,53.43333435058594,West
22.934999465942383,72.50499725341797,53.25,West
22.934999465942383,72.51499938964844,52.82499694824219,West
22.934999465942383,72.5250015258789,53.08333206176758,West
22.934999465942383,72.53500366210938,54.29999923706055,West
22.934999465942383,72.54499816894531,54.92500305175781,West
22.934999465942383,72.55500030517578,55.05000305175781,West
22.934999465942383,72.56500244140625,54.66666793823242,West
22.934999465942383,72.57499694824219,55.29999923706055,East
22.934999465942383,72.58499908447266,56.47499465942383,East
22.934999465942383,72.59500122070312,56.76667404174805,East
22.934999465942383,72.6050033569336,56.56666564941406,East
22.934999465942383,72.61499786376953,53.79166793823242,East
22.934999465942383,72.625,52.43333435058594,East
22.934999465942383,72.63500213623047,52.07499694824219,East
22.934999465942383,72.6449966430664,52.19166564941406,East
22.934999465942383,72.65499877929688,51.77500534057617,East
22.934999465942383,72.66500091552734,50.77500534057617,East
22.934999465942383,72.67500305175781,49.75833511352539,East
22.934999465942383,72.68499755859375,48.783329010009766,East
22.934999465942383,72.69499969482422,48.16666793823242,East
22.934999465942383,72.70500183105469,47.89999771118164,East
22.934999465942383,72.71499633789062,47.55833053588867,East
22.934999465942383,72.7249984741211,47.04999923706055,East
22.934999465942383,72.73500061035156,47.266666412353516,East
22.934999465942383,72.74500274658203,47.30000305175781,East
22.94499969482422,72.40499877929688,54.30833435058594,West
22.94499969482422,72.41500091552734,54.591670989990234,West
22.94499969482422,72.42500305175781,55.233333587646484,West
22.94499969482422,72.43499755859375,56.63333511352539,West
22.94499969482422,72.44499969482422,58.80000305175781,West
22.94499969482422,72.45500183105469,59.43333053588867,West
22.94499969482422,72.46499633789062,58.016666412353516,West
22.94499969482422,72.4749984741211,55.625,West
22.94499969482422,72.48500061035156,54.616668701171875,West
22.94499969482422,72.49500274658203,54.05833053588867,West
